CustomerID,Quantity,InvoiceNo,TotalPurchase
16045.0,897,83,1340.7
16048.0,143,9,243.69000000000005
16049.0,793,312,1111.79
16050.0,278,10,137.89999999999998
16052.0,282,34,362.05999999999995
16053.0,1793,84,1511.9500000000003
16054.0,380,70,783.9000000000001
16055.0,22,8,134.8
16056.0,347,68,664.85
16057.0,833,134,2140.22
16059.0,643,180,1459.8600000000001
16061.0,-1,1,-29.95
16062.0,800,64,1153.62
16063.0,262,23,335.32000000000005
16065.0,231,74,372.09
16066.0,936,102,1521.8700000000003
16070.0,457,33,852.15
16071.0,180,21,326.24
16072.0,140,23,584.32
16073.0,37,2,94.35
16076.0,1363,131,2173.5299999999997
16078.0,16,1,79.2
16079.0,864,21,1352.0000000000002
16080.0,104,11,176.60000000000002
16081.0,1477,227,2806.8999999999996
16083.0,908,31,1317.62
16084.0,216,38,436.18
16085.0,636,167,981.51
16086.0,510,40,1119.31
16091.0,154,18,315.06
16092.0,602,53,779.36
16093.0,20,1,17.0
16094.0,633,67,1041.83
16096.0,155,12,320.62
16097.0,87,10,185.05
16098.0,613,67,2005.63
16099.0,434,39,731.8999999999997
16101.0,738,83,1245.9599999999998
16102.0,942,57,1842.14
16103.0,558,48,1429.6399999999999
16104.0,123,29,302.36
16105.0,330,13,336.96
16106.0,74,6,108.38
16107.0,1176,31,3204.16
16108.0,599,49,816.1
16109.0,612,18,611.8800000000001
16110.0,733,354,1337.48
16112.0,574,16,195.74
16113.0,176,30,161.38
16114.0,43,8,135.75000000000003
16115.0,1001,284,1667.97
16116.0,246,35,592.8800000000001
16117.0,130,30,232.21
16119.0,240,16,423.36
16120.0,866,32,1294.14
16121.0,586,212,867.1099999999999
16122.0,1128,38,684.42
16123.0,170,16,307.78000000000003
16124.0,41,16,187.14999999999998
16125.0,124,13,289.35
16126.0,2125,117,6287.77
16127.0,323,40,656.25
16128.0,988,89,1880.2199999999998
16131.0,1802,78,3506.540000000001
16133.0,8738,365,14305.66
16134.0,357,38,603.6900000000002
16135.0,209,21,517.5500000000001
16136.0,440,37,709.3800000000002
16138.0,-1,1,-7.95
16139.0,330,31,635.4100000000001
16140.0,727,37,703.7700000000001
16141.0,238,30,620.4
16142.0,422,37,535.3399999999999
16143.0,917,118,2419.8399999999997
16144.0,16,1,175.2
16145.0,3072,237,3741.9799999999996
16146.0,427,29,734.1299999999999
16147.0,246,22,374.99999999999994
16148.0,72,1,76.32000000000001
16149.0,308,18,280.52000000000004
16150.0,1004,136,1906.07
16152.0,642,29,1829.0399999999997
16153.0,1073,89,1824.23
16156.0,1270,139,3024.62
16157.0,344,19,644.2399999999999
16159.0,236,14,348.2000000000001
16160.0,1153,22,1009.4500000000004
16161.0,2506,502,5352.97
16162.0,4,2,37.4
16163.0,92,7,441.6000000000001
16164.0,432,35,802.53
16168.0,1888,99,3770.6000000000004
16169.0,1325,85,1822.9700000000003
16170.0,1766,127,1880.42
16171.0,24,3,73.2
16172.0,787,69,1140.2100000000003
16173.0,571,87,1406.5700000000002
16174.0,651,23,1009.55
16175.0,533,58,1037.5900000000001
16177.0,95,15,331.95
16178.0,94,8,197.9
16179.0,99,11,215.83
16180.0,5853,176,10217.48
16181.0,152,11,305.5400000000001
16182.0,3791,28,6617.65
16183.0,113,15,338.7100000000001
16184.0,560,46,1155.54
16185.0,260,31,529.4100000000001
16186.0,3008,219,3991.9399999999996
16187.0,5004,297,6841.24
16188.0,782,67,981.8599999999999
16189.0,134,11,215.47999999999996
16190.0,88,6,215.08
16191.0,3203,151,4913.320000000001
16193.0,219,19,314.45000000000005
16198.0,129,15,400.681
16200.0,523,179,1080.62
16201.0,1267,115,1821.5200000000002
16202.0,191,18,365.27
16203.0,261,36,589.15
16204.0,231,57,405.71
16205.0,517,98,761.38
16206.0,272,63,537.0600000000001
16207.0,140,19,394.38
16208.0,333,66,664.26
16209.0,1179,46,2262.6199999999994
16210.0,7559,123,21086.300000000003
16211.0,153,24,542.77
16212.0,241,43,681.19
16213.0,48,6,159.0
16214.0,420,44,1062.75
16215.0,104,14,242.35000000000002
16216.0,254,37,914.9299999999998
16217.0,76,19,259.39
16218.0,2077,90,3054.87
16221.0,717,97,864.86
16222.0,365,137,846.72
16224.0,1116,96,1295.3
16225.0,493,134,1096.3200000000002
16226.0,192,8,255.12
16227.0,88,7,308.32000000000005
16229.0,318,47,1010.5999999999998
16230.0,365,35,542.03
16232.0,547,38,983.2299999999999
16233.0,165,25,422.13
16235.0,328,48,858.41
16236.0,184,20,432.19999999999993
16239.0,218,21,372.9
16240.0,1634,142,3693.8100000000004
16241.0,1453,662,2607.8700000000003
16242.0,1981,295,3598.26
16243.0,110,51,409.1
16244.0,855,91,1522.75
16245.0,1008,93,1352.3600000000001
16247.0,182,16,114.56
16248.0,78,7,152.94
16249.0,950,69,1800.0700000000002
16250.0,208,24,389.44
16252.0,-158,21,-295.09000000000003
16253.0,3137,124,3665.62
16255.0,1760,274,2609.3
16256.0,577,14,732.6300000000002
16257.0,2,2,46.95
16258.0,2994,135,5203.510000000001
16260.0,311,18,1035.45
16261.0,306,124,746.83
16262.0,-5,3,-31.65
16265.0,2627,260,5423.15
16266.0,398,61,861.8899999999999
16268.0,533,45,667.6500000000001
16270.0,688,54,1141.2399999999996
16271.0,1037,134,1423.29
16272.0,224,25,411.7
16274.0,155,67,357.94999999999993
16275.0,336,33,559.87
16276.0,420,6,810.6000000000001
16278.0,109,25,537.8299999999999
16279.0,1052,109,1496.6799999999998
16281.0,934,17,2062.0600000000004
16282.0,114,11,168.3
16283.0,1222,168,1531.51
16284.0,544,109,823.97
16287.0,298,8,142.5
16292.0,188,19,280.90000000000003
16293.0,978,120,2236.74
16295.0,841,79,1328.5500000000004
16297.0,180,23,275.4000000000001
16298.0,198,27,598.1999999999999
16302.0,134,12,212.82
16303.0,2621,167,5305.83
16305.0,256,22,361.21999999999986
16306.0,471,44,602.2700000000001
16308.0,8000,4,2560.0
16309.0,465,44,686.67
16311.0,394,37,616.26
16313.0,165,16,274.15000000000003
16315.0,75,14,226.37
16316.0,1466,156,2755.5599999999995
16317.0,890,69,1341.65
16318.0,199,19,328.15
16319.0,72,3,404.40000000000003
16320.0,732,56,1038.46
16321.0,78,16,230.70000000000002
16322.0,231,37,326.74999999999994
16323.0,50,1,207.50000000000003
16324.0,282,118,428.67999999999995
16325.0,164,20,510.5400000000001
16326.0,689,320,3085.96
16327.0,2571,319,3844.2200000000003
16330.0,145,41,242.21
16332.0,793,154,1583.1999999999998
16333.0,32184,45,26626.8
16337.0,87,10,151.05
16338.0,94,11,214.8
16339.0,23,20,109.95000000000002
16340.0,501,153,549.07
16341.0,1388,84,1959.38
16342.0,157,15,322.41
16343.0,195,47,370.47999999999996
16344.0,18,2,101.10000000000001
16345.0,289,38,575.4100000000001
16347.0,353,92,887.6500000000001
16348.0,819,235,1469.45
16349.0,9,9,53.5
16350.0,542,60,1100.4699999999998
16351.0,90,8,153.9
16352.0,300,28,494.44
16353.0,2006,94,6675.710000000001
16354.0,150,39,395.8
16356.0,92,32,210.32
16357.0,246,34,658.88
16358.0,1301,110,2024.95
16359.0,1154,70,1460.37
16360.0,2128,671,3411.69
16361.0,421,106,896.6600000000001
16362.0,325,90,652.07
16363.0,52,5,109.36000000000001
16364.0,280,53,707.0399999999998
16365.0,504,51,1540.42
16366.0,256,18,327.3
16367.0,647,130,804.49
16368.0,260,76,497.42999999999995
16369.0,1035,118,1553.66
16370.0,647,228,1320.56
16372.0,166,97,367.92999999999995
16374.0,240,111,473.03
16376.0,689,128,977.52
16377.0,1500,5,676.2
16378.0,267,23,362.9500000000001
16379.0,1408,109,2131.9000000000005
16380.0,1524,32,1780.59
16383.0,475,102,668.3599999999998
16384.0,260,33,584.5
16385.0,261,59,555.89
16386.0,224,88,317.2
16387.0,44,4,94.36
16389.0,1230,35,1362.2699999999998
16392.0,203,45,221.18999999999997
16393.0,1529,358,2941.05
16394.0,2317,100,1412.0600000000002
16395.0,1476,210,1486.9
16398.0,745,86,1631.15
16399.0,264,73,408.57
16400.0,172,29,303.93
16401.0,3858,198,4061.24
16402.0,149,60,299.6
16403.0,103,15,161.04999999999998
16404.0,157,23,443.05000000000007
16405.0,187,5,167.25
16406.0,123,63,163.07
16407.0,1124,172,2126.9300000000003
16409.0,1306,232,2028.88
16411.0,132,45,214.64999999999998
16412.0,73,35,151.83
16413.0,148,31,262.2
16414.0,27,7,126.25
16415.0,187,54,210.34999999999997
16416.0,655,73,1026.99
16418.0,288,102,675.2700000000002
16419.0,435,52,959.48
16422.0,32592,399,33805.69
16423.0,230,18,346.12
16424.0,82,6,82.56
16425.0,199,21,302.69999999999993
16426.0,1243,372,1908.25
16427.0,156,9,241.06
16428.0,-1,1,-2.95
16429.0,9,2,284.55
16430.0,103,6,300.85
16431.0,453,83,642.8100000000001
16432.0,276,8,287.4
16433.0,106,17,184.26
16434.0,767,109,1522.2500000000002
16438.0,463,132,798.35
16440.0,2018,282,3640.6699999999996
16441.0,173,24,381.2
16442.0,446,174,616.79
16444.0,405,86,638.7700000000001
16445.0,111,63,230.51000000000002
16446.0,2,4,2.8999999999941792
16447.0,223,36,259.01
16448.0,78,20,188.89000000000001
16449.0,359,43,674.6900000000002
16450.0,200,11,311.92
16451.0,120,14,266.97
16454.0,2,3,-8.15
16455.0,988,99,1841.18
16456.0,1148,111,2158.3700000000003
16457.0,140,9,208.35999999999999
16458.0,2154,202,3482.7400000000007
16460.0,879,135,814.72
16461.0,49,33,151.41999999999996
16462.0,12,4,102.0
16463.0,1135,85,1383.6999999999998
16464.0,963,236,1314.68
16466.0,789,148,1603.46
16468.0,31,2,74.9
16469.0,273,182,650.4300000000001
16470.0,530,171,757.44
16471.0,141,13,223.95
16473.0,195,19,314.86
16474.0,918,368,1811.47
16475.0,319,28,544.3
16477.0,1415,146,2494.46
16478.0,224,17,331.0
16479.0,102,35,300.83
16480.0,455,53,769.29
16482.0,346,18,220.62
16483.0,44,19,139.35
16484.0,194,26,379.4000000000001
16485.0,235,42,363.65
16488.0,724,31,492.20000000000005
16491.0,478,39,731.5
16493.0,1113,62,1329.66
16494.0,675,50,826.5299999999999
16495.0,337,97,684.41
16496.0,1091,97,1562.22
16497.0,1396,136,2965.69
16498.0,42,16,86.12
16499.0,122,22,319.1
16500.0,123,11,400.86
16503.0,567,86,1421.4299999999998
16504.0,524,86,484.38
16505.0,576,4,777.6
16506.0,42,3,90.30000000000001
16509.0,64,13,363.70000000000005
16510.0,92,13,248.10000000000002
16511.0,417,169,950.26
16513.0,407,35,874.5899999999999
16515.0,833,113,1627.13
16516.0,58,6,101.7
16517.0,96,17,162.70000000000005
16518.0,325,42,480.9200000000001
16519.0,54,13,215.08
16520.0,557,157,1036.62
16523.0,4233,298,9295.67
16525.0,6493,200,11895.57
16526.0,106,15,290.35999999999996
16527.0,106,14,228.06000000000003
16528.0,171,17,244.41000000000003
16529.0,198,30,455.25
16531.0,915,77,1244.59
16532.0,2016,4,6748.8
16533.0,514,181,1026.94
16535.0,356,31,593.75
16536.0,250,56,539.02
16539.0,477,45,1388.81
16542.0,46,5,119.62
16545.0,78,3,339.3
16546.0,-303,31,-95.92999999999998
16549.0,2365,981,4154.639999999999
16550.0,1526,261,2266.25
16551.0,970,32,922.12
16552.0,219,17,379.73
16553.0,4595,86,5664.57
16554.0,311,74,641.55
16555.0,175,17,285.89
16556.0,1890,207,3313.79
16557.0,111,11,281.84999999999997
16558.0,5346,474,8257.04
16560.0,498,58,816.5100000000001
16561.0,244,31,511.12
16563.0,486,19,1077.74
16565.0,46,3,173.7
16566.0,361,19,614.01
16567.0,996,35,865.6
16569.0,93,5,124.2
16570.0,2050,133,3622.95
16571.0,1176,106,1285.2199999999998
16572.0,530,58,999.7
16573.0,354,46,648.41
16574.0,416,28,451.43999999999994
16579.0,-12,1,-30.599999999999998
16581.0,122,11,70.44
16582.0,164,6,313.61999999999995
16583.0,111,14,233.45000000000002
16584.0,635,31,908.0299999999999
16586.0,95,8,463.95
16587.0,71,13,225.14999999999995
16589.0,368,33,459.24
16591.0,41,10,213.5
16592.0,2914,222,4073.2800000000007
16593.0,116,27,330.03000000000003
16594.0,64,53,181.09
16595.0,335,85,360.15999999999997
16596.0,97,12,250.14999999999998
16597.0,184,7,90.04000000000002
16598.0,70,11,140.70000000000002
16600.0,1145,62,813.5199999999999
16601.0,134,31,244.79999999999995
16602.0,317,32,494.73
16603.0,480,34,482.47
16607.0,2822,174,3038.6699999999996
16609.0,2410,280,5450.960000000001
16610.0,66,6,75.66
16611.0,46,11,120.99
16612.0,506,66,1187.6599999999999
16613.0,293,30,618.5900000000001
16614.0,223,26,506.19
16616.0,370,33,500.42
16617.0,91,5,151.85000000000002
16618.0,1362,97,2630.6400000000003
16619.0,129,16,204.41
16620.0,88,9,178.96
16621.0,302,29,813.4800000000001
16623.0,39,5,129.45
16624.0,488,48,810.5699999999999
16625.0,164,23,333.08
16626.0,2670,184,4379.65
16627.0,162,20,322.80000000000007
16628.0,1202,119,2183.0400000000004
16629.0,493,64,417.73
16633.0,1137,153,2878.1499999999996
16634.0,82,9,217.9
16637.0,891,72,1124.59
16638.0,1254,95,1676.47
16639.0,503,52,1169.38
16641.0,256,12,231.10000000000002
16642.0,478,35,679.83
16643.0,269,27,487.51
16644.0,826,62,833.78
16647.0,146,14,214.06
16648.0,269,21,270.85999999999996
16650.0,372,24,518.4200000000001
16652.0,3267,123,6654.26
16653.0,723,76,1166.9200000000003
16654.0,280,31,594.9699999999999
16655.0,2367,261,3794.52
16656.0,8873,80,8568.24
16657.0,1229,208,933.6199999999999
16658.0,40,8,123.24
16659.0,72,2,39.12
16660.0,451,17,810.45
16665.0,59,9,135.39999999999998
16666.0,233,32,118.97999999999999
16667.0,237,53,570.13
16668.0,318,20,306.71999999999997
16669.0,883,161,1370.87
16670.0,2524,262,4022.46
16671.0,875,6,1692.27
16672.0,2812,117,8093.59
16674.0,188,98,319.60999999999996
16676.0,631,92,1558.72
16678.0,2368,170,3013.83
16679.0,29,3,129.75
16680.0,94,10,183.7
16681.0,1407,44,1770.3400000000001
16682.0,1040,30,1027.9999999999998
16684.0,49390,281,65892.08
16685.0,396,62,324.24
16686.0,2025,588,3043.4799999999996
16688.0,804,62,1260.86
16689.0,168,16,303.26
16690.0,137,13,208.62999999999997
16692.0,152,3,1276.0
16693.0,204,60,482.01
16696.0,146,10,657.9000000000001
16697.0,27,21,112.75000000000001
16698.0,840,5,1998.0
16700.0,4019,312,5040.0
16701.0,6211,154,5150.27
16705.0,5458,284,13946.13
16706.0,249,123,531.3499999999999
16708.0,285,27,656.6300000000001
16709.0,851,79,3029.8700000000003
16710.0,1836,402,2483.04
16711.0,833,22,1651.03
16712.0,1749,447,3645.4300000000003
16713.0,4264,632,6840.2300000000005
16714.0,608,94,911.53
16715.0,642,19,301.71999999999997
16716.0,44,3,319.8000000000001
16717.0,1568,236,3278.36
16718.0,413,45,623.7500000000001
16719.0,1202,203,1773.92
16720.0,182,27,155.24
16721.0,172,37,292.46999999999997
16722.0,4989,228,4711.21
16723.0,399,43,589.1499999999999
16725.0,293,152,775.0700000000002
16726.0,977,185,1382.02
16727.0,177,46,272.81999999999994
16728.0,677,269,1054.67
16729.0,5769,668,7076.28
16730.0,898,84,702.79
16732.0,317,28,603.7499999999999
16734.0,346,53,650.51
16735.0,1554,128,2269.21
16737.0,288,1,417.59999999999997
16738.0,3,1,3.75
16739.0,169,16,312.54999999999995
16742.0,-189,4,0.0
16743.0,2010,193,2191.84
16744.0,805,242,1304.76
16745.0,6727,358,7170.7
16746.0,4662,452,6694.31
16747.0,577,45,826.96
16748.0,880,69,1515.8999999999999
16750.0,214,95,623.9300000000001
16751.0,1031,25,1764.7199999999998
16752.0,54,9,207.5
16753.0,189,34,223.92
16754.0,4280,2,2002.4
16755.0,1058,176,1484.63
16756.0,106,13,239.40000000000003
16757.0,81,7,106.83
16758.0,203,22,369.34000000000003
16759.0,608,43,772.84
16761.0,341,13,316.62
16762.0,618,89,1501.3799999999999
16763.0,318,24,594.9
16764.0,1247,718,2758.25
16765.0,4,1,34.0
16766.0,536,34,1145.5999999999997
16767.0,4435,222,5580.599999999999
16768.0,191,58,458.03999999999996
16769.0,83,40,380.39
16770.0,452,146,744.9000000000001
16771.0,1489,255,2246.8100000000004
16773.0,171,26,171.59
16774.0,318,49,654.9200000000001
16775.0,440,158,1695.6599999999999
16776.0,262,76,388.2800000000001
16777.0,64,50,226.35000000000002
16778.0,194,16,245.94
16779.0,5236,344,10454.05
16780.0,271,60,425.19
16781.0,111,19,294.65000000000003
16782.0,703,197,2242.25
16784.0,24,3,107.6
16788.0,311,155,597.4799999999999
16789.0,32,5,80.8
16790.0,892,95,1520.12
16791.0,759,322,1706.28
16792.0,44,12,110.38000000000001
16793.0,146,16,243.84
16794.0,933,287,1201.5099999999998
16795.0,239,66,414.87999999999994
16796.0,186,18,305.61999999999995
16800.0,540,164,1201.4899999999998
16801.0,313,121,867.83
16803.0,245,24,332.3
16804.0,246,60,536.99
16805.0,539,98,460.5899999999999
16806.0,378,103,801.4900000000001
16807.0,778,67,1121.59
16808.0,196,23,288.42
16809.0,651,150,912.7399999999999
16810.0,112,16,275.64
16811.0,477,28,547.0699999999999
16812.0,81,15,479.3500000000001
16813.0,1525,449,1692.98
16814.0,2768,325,6500.6
16816.0,274,28,417.06000000000006
16817.0,762,95,1446.95
16818.0,2163,191,3317.9700000000003
16820.0,307,26,497.61
16823.0,136,38,358.37999999999994
16824.0,236,26,460.64
16825.0,566,28,775.1800000000001
16826.0,158,22,341.70000000000005
16828.0,59,8,128.5
16829.0,99,11,197.22
16830.0,264,23,325.90999999999997
16832.0,33,12,199.15
16833.0,440,47,1106.53
16834.0,358,24,413.46000000000004
16835.0,61,10,180.85000000000002
16836.0,165,11,251.87
16837.0,1562,166,3167.7299999999996
16838.0,184,26,582.9000000000001
16839.0,8470,298,15357.78
16841.0,2234,117,1774.62
16842.0,692,64,1260.44
16843.0,10154,379,10183.82
16846.0,135,11,214.32000000000002
16847.0,78,12,193.44
16848.0,182,14,281.42
16849.0,33,8,124.57
16850.0,249,19,332.41
16851.0,271,20,342.45000000000005
16852.0,56,9,144.91
16855.0,164,19,328.40000000000003
16856.0,12,2,35.400000000000006
16858.0,83,13,345.8900000000001
16859.0,656,72,473.14
16861.0,133,8,151.65
16863.0,392,28,481.34999999999997
16866.0,60,11,207.73999999999998
16869.0,581,129,805.62
16871.0,1250,139,2761.49
16872.0,600,7,680.02
16873.0,3825,289,7066.3099999999995
16875.0,1044,123,2023.47
16877.0,463,159,853.7199999999999
16878.0,0,6,0.0
16880.0,753,178,1519.0800000000002
16881.0,600,1,432.0
16882.0,424,39,705.12
16883.0,104,38,276.72999999999996
16884.0,320,26,429.84000000000003
16885.0,184,101,471.51
16887.0,157,37,194.88000000000002
16889.0,925,135,1578.67
16891.0,283,203,809.7
16892.0,235,101,496.8400000000001
16893.0,62,45,145.93
16895.0,102,69,219.14000000000001
16897.0,58,44,213.03000000000003
16898.0,386,163,444.46
16899.0,522,125,1281.56
16900.0,723,82,187.69
16902.0,629,44,1706.88
16903.0,262,60,373.24
16904.0,2034,710,3754.27
16905.0,1407,209,3085.4800000000005
16906.0,281,93,579.7700000000003
16907.0,298,151,981.65
16909.0,434,19,364.14
16910.0,886,547,1510.06
16912.0,1014,105,2528.67
16913.0,82,8,113.44
16914.0,121,38,208.45999999999995
16915.0,132,57,621.6800000000001
16916.0,440,143,576.2600000000001
16917.0,232,9,391.52000000000004
16918.0,708,130,1043.3400000000001
16919.0,1413,327,2596.4500000000003
16921.0,171,60,169.79000000000002
16923.0,3183,696,6666.83
16924.0,480,89,739.5
16926.0,35,14,230.25000000000003
16927.0,993,6,543.0500000000001
16928.0,2094,213,2781.5
16929.0,929,77,1295.3899999999999
16930.0,341,54,380.54999999999995
16931.0,3158,898,4604.219999999999
16932.0,87,53,161.93999999999997
16933.0,281,49,530.08
16934.0,399,62,950.9300000000001
16936.0,173,57,262.68
16938.0,1025,242,1903.13
16940.0,2169,305,3049.88
16942.0,807,283,1894.11
16943.0,145,33,816.7299999999999
16945.0,2725,249,4345.5
16947.0,312,21,406.48
16948.0,1614,19,435.02000000000004
16949.0,790,61,1161.2700000000002
16950.0,644,42,1178.56
16951.0,1306,87,1262.7500000000002
16952.0,92,16,167.60999999999999
16953.0,10,1,20.8
16954.0,1054,54,2085.08
16955.0,246,26,493.66999999999996
16956.0,112,18,292.34000000000003
16957.0,172,16,416.64
16959.0,49,7,117.35000000000001
16960.0,304,101,507.05
16961.0,125,14,234.17000000000002
16963.0,35,7,110.55000000000001
16965.0,291,26,201.18999999999994
16966.0,1978,31,2148.4700000000003
16967.0,333,21,319.02
16968.0,326,31,439.43
16969.0,816,42,650.4100000000001
16971.0,71,42,232.20999999999998
16976.0,88,2,251.51999999999998
16978.0,166,39,344.3299999999999
16979.0,860,91,1809.05
16980.0,788,87,1078.9600000000003
16982.0,182,22,384.06
16983.0,1366,149,1920.2
16984.0,2408,418,4392.42
16985.0,1830,121,5461.619999999999
16986.0,1040,3,1873.2
16987.0,402,129,1625.0500000000002
16988.0,43,7,126.12
16989.0,1233,12,1133.25
16990.0,100,1,179.0
16992.0,857,95,1601.8599999999997
16995.0,-1,1,-1.25
16996.0,534,41,1427.4600000000003
16997.0,360,12,702.0
16998.0,73,6,287.02
16999.0,294,23,484.82
17001.0,2164,169,3989.5699999999997
17002.0,678,50,1487.7800000000002
17004.0,819,44,1412.9400000000003
17006.0,272,44,781.78
17007.0,587,53,877.43
17010.0,116,12,185.46
17011.0,186,15,270.9
17014.0,240,75,565.58
17015.0,1981,217,1842.56
17017.0,6613,268,8574.11
17018.0,176,16,920.1
17019.0,827,234,1272.6100000000001
17022.0,108,7,71.0
17024.0,69,3,95.85
17025.0,235,9,357.77
17026.0,97,4,154.82999999999998
17027.0,415,155,848.59
17029.0,400,2,716.0
17030.0,146,11,146.87000000000003
17031.0,235,22,380.35
17033.0,750,28,1030.14
17034.0,406,32,734.5699999999999
17035.0,201,32,388.33
17037.0,652,77,1253.2199999999998
17038.0,28,22,112.40000000000002
17040.0,181,15,449.72999999999996
17041.0,947,71,1065.77
17042.0,994,98,1044.38
17043.0,998,102,1735.18
17044.0,487,10,897.43
17045.0,106,22,339.43999999999994
17046.0,510,22,642.0199999999999
17047.0,533,65,1100.8999999999999
17048.0,474,48,864.32
17049.0,2669,322,5594.780000000001
17050.0,1614,316,3228.8399999999997
17051.0,184,43,247.14
17052.0,261,92,413.74999999999994
17053.0,121,14,496.37999999999994
17054.0,802,84,1353.8300000000002
17058.0,592,62,1179.8899999999999
17059.0,1855,516,3095.04
17060.0,216,5,234.24
17061.0,1484,101,5116.129999999999
17062.0,428,71,534.47
17063.0,763,82,1421.59
17064.0,318,62,859.35
17065.0,-1,1,-112.35
17068.0,2154,297,4531.34
17069.0,1482,154,2655.2200000000003
17070.0,133,64,312.14
17071.0,1182,148,2385.48
17073.0,759,174,1446.0900000000001
17075.0,289,80,813.7700000000001
17076.0,295,25,841.0799999999999
17078.0,788,28,378.20000000000005
17079.0,24,2,118.80000000000001
17080.0,164,9,285.5
17081.0,78,64,290.15999999999997
17082.0,1049,81,2003.85
17083.0,772,52,1405.78
17084.0,1816,162,2949.75
17085.0,784,189,1555.0500000000002
17086.0,1859,96,2050.08
17088.0,868,115,1991.0100000000002
17090.0,920,64,2041.85
17091.0,1743,198,3802.8100000000004
17092.0,1131,125,1777.7800000000002
17094.0,148,15,270.19999999999993
17095.0,613,77,1088.1999999999998
17096.0,332,52,992.68
17097.0,457,213,937.92
17100.0,800,65,971.74
17101.0,815,42,1621.73
17102.0,2,1,25.5
17105.0,693,90,665.7799999999999
17107.0,4537,421,10380.43
17109.0,573,121,869.6800000000001
17110.0,50,12,163.3
17111.0,302,30,248.60999999999996
17114.0,210,135,747.22
17115.0,368,43,806.8999999999999
17117.0,68,9,116.19999999999999
17118.0,154,10,157.02
17119.0,327,38,593.6099999999999
17120.0,120,18,307.46000000000004
17122.0,80,7,138.32
17123.0,246,9,345.29999999999995
17124.0,130,32,298.89
17125.0,291,40,259.35
17126.0,790,262,991.8499999999999
17128.0,76,14,157.08999999999997
17131.0,983,134,2463.17
17133.0,2730,27,4892.240000000001
17134.0,102,24,425.0
17135.0,1224,52,1139.73
17138.0,126,24,380.5
17139.0,5163,487,10585.57
17140.0,302,20,465.32
17142.0,81,15,578.9999999999999
17144.0,483,48,984.5699999999999
17146.0,212,35,749.78
17147.0,878,85,1679.64
17148.0,82,9,124.88
17152.0,477,16,1503.5
17153.0,104,14,213.77999999999997
17154.0,490,23,329.34
17155.0,242,20,251.69999999999993
17157.0,169,15,306.54999999999995
17158.0,778,67,1266.97
17159.0,1110,102,1534.73
17160.0,2856,229,3518.0299999999997
17162.0,1000,105,1707.21
17163.0,66,5,293.1
17164.0,1500,145,2466.4
17165.0,100,10,158.68
17166.0,75,14,189.48999999999998
17169.0,519,60,816.88
17171.0,185,16,224.91
17172.0,479,16,313.26
17173.0,1121,87,3755.6499999999996
17174.0,41,4,59.9
17175.0,865,64,1430.94
17176.0,170,15,306.13
17179.0,290,80,711.79
17180.0,680,131,780.38
17181.0,241,23,239.91999999999996
17183.0,1264,76,3286.91
17186.0,200,2,144.0
17187.0,144,10,203.95
17188.0,1301,89,2275.58
17189.0,227,61,384.40000000000003
17190.0,160,20,249.74
17191.0,1167,237,2095.13
17193.0,1238,35,1674.46
17194.0,119,29,262.62
17197.0,191,29,1013.01
17198.0,357,96,692.2199999999999
17201.0,268,40,342.63
17203.0,2850,152,3563.8499999999995
17204.0,589,67,1352.9100000000003
17205.0,884,13,384.08
17206.0,76,7,204.24
17211.0,1310,213,2299.67
17212.0,147,4,226.85
17213.0,1167,164,2741.08
17214.0,275,104,984.1200000000001
17217.0,24,9,113.49999999999999
17218.0,958,274,1960.7199999999998
17219.0,89,25,114.23
17220.0,1905,472,3198.25
17221.0,288,63,335.13000000000005
17222.0,128,28,354.15
17223.0,112,49,426.79
17226.0,406,21,393.48999999999995
17227.0,741,47,939.3199999999999
17228.0,1532,208,1906.09
17229.0,185,47,318.76000000000005
17230.0,1553,73,3466.67
17231.0,1736,546,3127.82
17232.0,203,36,421.52
17233.0,131,25,190.88
17234.0,55,14,149.89
17235.0,224,29,550.0600000000002
17236.0,474,105,916.1300000000001
17237.0,105,19,314.69
17238.0,1822,566,3744.65
17239.0,149,16,379.95000000000005
17242.0,611,40,1135.04
17243.0,3362,407,8628.550000000001
17244.0,616,31,954.9
17245.0,75,9,171.45
17247.0,106,55,282.19
17248.0,213,69,318.65000000000003
17250.0,168,57,384.52
17251.0,110,39,283.28
17252.0,193,87,353.85999999999996
17253.0,43,18,178.26
17254.0,252,112,272.44
17255.0,232,78,298.41
17256.0,141,16,240.0
17259.0,410,124,603.37
17262.0,367,12,1253.3600000000001
17263.0,36,23,63.440000000000005
17265.0,394,127,562.9000000000002
17266.0,161,80,310.64
17267.0,159,38,317.61999999999995
17268.0,844,6,763.64
17272.0,1776,116,2144.53
17274.0,79,27,111.98000000000002
17277.0,430,69,1065.3500000000001
17278.0,179,15,246.04000000000002
17279.0,48,9,187.82999999999998
17282.0,1877,94,1703.4100000000003
17284.0,1362,294,1641.68
17286.0,118,45,153.92000000000002
17287.0,559,124,1064.1100000000001
17288.0,1203,142,1419.73
17289.0,519,112,936.1600000000001
17290.0,404,102,525.24
17291.0,72,1,550.8000000000001
17293.0,1140,135,1875.1100000000001
17295.0,294,69,556.95
17297.0,67,51,131.78
17298.0,387,30,498.42
17299.0,678,57,669.1099999999999
17301.0,149,66,197.63000000000002
17302.0,573,81,1119.9299999999998
17303.0,144,53,250.03999999999996
