InvoiceDate,CustomerID,Quantity,InvoiceNo,TotalPurchase
2011-09-25 14:53:00,17315.0,65,7,266.55000000000007
2011-09-25 14:58:00,14712.0,93,13,305.75000000000006
2011-09-25 14:58:00,16198.0,129,15,400.681
2011-09-25 15:01:00,15366.0,560,36,496.97
2011-09-25 15:15:00,13435.0,303,17,884.9
2011-09-25 15:25:00,13670.0,282,25,349.7
2011-09-25 15:30:00,18066.0,108,10,318.0
2011-09-25 15:32:00,14806.0,330,11,193.39
2011-09-25 15:34:00,15150.0,567,48,769.1700000000001
2011-09-25 15:35:00,12783.0,176,18,339.02
2011-09-25 15:43:00,13089.0,132,5,234.59999999999997
2011-09-25 15:56:00,17159.0,241,25,398.22
2011-09-25 15:59:00,13429.0,620,24,330.6
2011-09-25 16:05:00,15154.0,104,85,296.42
2011-09-25 16:06:00,15214.0,184,18,305.12
2011-09-26 07:35:00,12823.0,70,1,535.5
2011-09-26 08:38:00,13390.0,224,13,544.08
2011-09-26 09:28:00,16168.0,86,8,163.01999999999998
2011-09-26 09:52:00,13389.0,204,20,322.26
2011-09-26 09:59:00,13468.0,88,7,116.12
2011-09-26 10:03:00,15626.0,454,29,393.9199999999999
2011-09-26 10:05:00,14911.0,224,22,418.21999999999997
2011-09-26 10:06:00,16603.0,117,11,185.85
2011-09-26 10:16:00,12412.0,230,16,336.14
2011-09-26 10:22:00,17377.0,71,22,126.47
2011-09-26 10:35:00,13014.0,100,15,399.15000000000003
2011-09-26 10:39:00,16719.0,231,22,211.32
2011-09-26 10:57:00,17841.0,204,47,183.54
2011-09-26 11:02:00,15358.0,503,36,524.6099999999999
2011-09-26 11:04:00,15358.0,60,10,164.58
2011-09-26 11:05:00,12925.0,258,23,368.31
2011-09-26 11:19:00,14808.0,448,20,360.67
2011-09-26 11:27:00,14808.0,-32,8,-134.8
2011-09-26 11:38:00,17705.0,166,16,223.92
2011-09-26 11:39:00,13410.0,106,8,183.62
2011-09-26 11:49:00,12820.0,217,14,217.77
2011-09-26 11:59:00,13481.0,-12,1,-15.0
2011-09-26 12:00:00,13927.0,214,21,348.99000000000007
2011-09-26 12:02:00,18205.0,76,15,225.76
2011-09-26 12:04:00,17172.0,-1,1,-4.5
2011-09-26 12:10:00,15218.0,370,14,780.5600000000001
2011-09-26 12:11:00,14931.0,181,17,261.65
2011-09-26 12:12:00,14217.0,25,7,93.87
2011-09-26 12:21:00,12583.0,-14,2,-15.2
2011-09-26 12:23:00,13867.0,297,30,453.98999999999995
2011-09-26 12:45:00,16383.0,177,49,358.90000000000003
2011-09-26 12:48:00,14911.0,256,37,737.92
2011-09-26 12:53:00,17287.0,121,28,177.89
2011-09-26 12:54:00,18241.0,88,9,184.78000000000003
2011-09-26 12:56:00,14908.0,132,9,277.79999999999995
2011-09-26 12:58:00,14387.0,222,42,488.97999999999996
2011-09-26 13:17:00,16705.0,18,3,57.480000000000004
2011-09-26 13:21:00,16407.0,132,27,265.14
2011-09-26 13:25:00,13233.0,600,26,300.88
2011-09-26 13:25:00,17491.0,89,10,305.51
2011-09-26 13:35:00,17389.0,1038,19,4091.4599999999996
2011-09-26 13:35:00,17674.0,323,16,250.38
2011-09-26 13:36:00,13639.0,800,40,1033.3400000000001
2011-09-26 13:41:00,15958.0,33,7,104.35
2011-09-26 13:45:00,15078.0,136,13,304.36
2011-09-26 13:48:00,16778.0,128,11,152.76
2011-09-26 13:57:00,14667.0,564,48,1069.29
2011-09-26 14:00:00,13200.0,161,21,307.69000000000005
2011-09-26 14:02:00,15492.0,327,28,487.7399999999999
2011-09-26 14:06:00,18016.0,481,48,624.55
2011-09-26 14:12:00,15243.0,185,22,316.68
2011-09-26 14:13:00,16468.0,31,2,74.9
2011-09-26 14:25:00,16600.0,202,10,115.74000000000001
2011-09-26 14:30:00,13434.0,240,5,461.4000000000001
2011-09-26 14:48:00,15344.0,91,17,308.69
2011-09-26 14:54:00,13866.0,57,7,145.67
2011-09-26 15:10:00,14473.0,78,6,149.34000000000003
2011-09-26 15:13:00,16839.0,382,6,418.82
2011-09-26 15:23:00,16531.0,210,12,204.9
2011-09-26 15:28:00,14096.0,936,336,3223.88
2011-09-26 15:31:00,17997.0,-1,1,-0.79
2011-09-26 15:34:00,17997.0,-9,1,-18.900000000000002
2011-09-26 15:35:00,12612.0,262,19,704.04
2011-09-26 15:43:00,16999.0,141,17,245.82999999999998
2011-09-26 15:47:00,14217.0,34,3,164.3
2011-09-26 15:51:00,15755.0,402,39,600.99
2011-09-26 16:13:00,17997.0,65,7,133.59
2011-09-26 16:15:00,16710.0,213,37,249.70000000000002
2011-09-26 16:43:00,15154.0,-7,7,-56.15
2011-09-26 16:59:00,12748.0,40,2,31.6
2011-09-26 17:01:00,13405.0,2,2,15.001
2011-09-26 17:20:00,14031.0,690,20,1592.1200000000001
2011-09-27 08:53:00,14911.0,-3,2,-3.35
2011-09-27 08:57:00,13035.0,432,15,588.88
2011-09-27 09:05:00,16626.0,178,8,182.3
2011-09-27 09:18:00,18008.0,50,1,42.5
2011-09-27 09:24:00,14321.0,522,26,329.94
2011-09-27 09:33:00,13499.0,186,7,150.05999999999995
2011-09-27 09:39:00,13514.0,40,4,152.20000000000002
2011-09-27 09:46:00,12748.0,1,1,0.0
2011-09-27 09:51:00,15398.0,-2,1,-5.9
2011-09-27 09:56:00,12720.0,-5,2,-14.750000000000002
2011-09-27 10:04:00,13704.0,340,22,422.32
2011-09-27 10:05:00,14808.0,-35,1,-22.75
2011-09-27 10:06:00,12971.0,76,4,164.28
2011-09-27 10:08:00,14272.0,512,25,305.87
2011-09-27 10:08:00,17811.0,58,11,132.68
2011-09-27 10:09:00,17788.0,208,2,1101.2
2011-09-27 10:12:00,15754.0,110,13,211.61999999999998
2011-09-27 10:20:00,13314.0,356,40,499.62000000000006
2011-09-27 10:21:00,17480.0,-2,2,-5.3100000000000005
2011-09-27 10:24:00,15745.0,116,18,304.9
2011-09-27 10:24:00,16462.0,8,1,68.0
2011-09-27 10:26:00,14543.0,8,3,36.650000000000006
2011-09-27 10:26:00,16145.0,342,21,341.61999999999995
2011-09-27 10:27:00,13644.0,444,34,547.5200000000001
2011-09-27 10:34:00,16629.0,277,14,180.95000000000002
2011-09-27 10:41:00,15701.0,29,8,111.07
2011-09-27 10:42:00,12748.0,-1,1,-80.0
2011-09-27 10:54:00,14456.0,-3,3,-5.470000000000001
2011-09-27 11:01:00,14818.0,122,23,248.17000000000002
2011-09-27 11:05:00,14901.0,56,3,142.38
2011-09-27 11:06:00,15150.0,6,1,29.700000000000003
2011-09-27 11:08:00,14866.0,-183,4,-192.45000000000002
2011-09-27 11:10:00,14911.0,202,17,776.3
2011-09-27 11:11:00,15763.0,-3,2,-38.25
2011-09-27 11:16:00,13694.0,-192,2,-74.88
2011-09-27 11:17:00,16573.0,-1,1,-4.95
2011-09-27 11:19:00,16626.0,-8,2,-13.2
2011-09-27 11:24:00,17061.0,118,20,573.4
2011-09-27 11:27:00,14419.0,120,42,233.65
2011-09-27 11:31:00,16156.0,-10,3,-19.32
2011-09-27 11:34:00,13384.0,77,11,261.55
2011-09-27 11:35:00,13384.0,24,3,90.0
2011-09-27 11:38:00,14141.0,81,7,204.15
2011-09-27 11:49:00,17805.0,478,10,512.31
2011-09-27 11:50:00,12517.0,210,23,417.20000000000005
2011-09-27 11:52:00,17490.0,118,14,396.2
2011-09-27 11:53:00,17511.0,1264,6,566.5600000000001
2011-09-27 11:58:00,15443.0,194,47,369.5400000000001
2011-09-27 11:58:00,18278.0,66,9,173.89999999999998
2011-09-27 12:03:00,12987.0,111,14,254.39999999999998
2011-09-27 12:08:00,14755.0,128,16,304.29999999999995
2011-09-27 12:08:00,16266.0,45,11,100.77000000000001
2011-09-27 12:13:00,16713.0,-2,1,-17.0
2011-09-27 12:17:00,15311.0,380,12,626.52
2011-09-27 12:26:00,13555.0,1321,58,1693.6999999999998
2011-09-27 12:26:00,16422.0,648,5,614.1600000000001
2011-09-27 12:28:00,14101.0,536,5,1032.3999999999999
2011-09-27 12:36:00,13555.0,471,23,865.53
2011-09-27 12:44:00,14466.0,232,10,205.2
2011-09-27 12:45:00,14456.0,-1,1,-1.45
2011-09-27 12:52:00,14456.0,366,124,383.66
2011-09-27 12:53:00,12680.0,65,10,189.2
2011-09-27 12:57:00,16607.0,266,20,314.3599999999999
2011-09-27 13:04:00,17656.0,908,35,614.6399999999999
2011-09-27 13:21:00,13178.0,539,34,765.0
2011-09-27 13:32:00,13979.0,639,54,869.8699999999998
2011-09-27 13:38:00,16181.0,152,11,305.5400000000001
2011-09-27 13:42:00,17591.0,124,9,362.8
2011-09-27 13:49:00,16713.0,665,101,629.2
2011-09-27 13:54:00,14356.0,-7,2,-18.99
2011-09-27 13:56:00,15061.0,614,10,1031.28
2011-09-27 13:57:00,12579.0,-6,1,-11.7
2011-09-27 14:00:00,15241.0,46,4,66.66
2011-09-27 14:01:00,15061.0,266,7,291.24
2011-09-27 14:04:00,15061.0,274,6,1001.4
2011-09-27 14:07:00,13016.0,206,18,352.15999999999997
2011-09-27 14:07:00,15061.0,717,9,1668.8400000000001
2011-09-27 14:08:00,13016.0,6,1,12.48
2011-09-27 14:08:00,14047.0,62,3,321.54
2011-09-27 14:31:00,16750.0,30,17,93.07000000000001
2011-09-27 14:37:00,15568.0,169,20,228.30999999999997
2011-09-27 14:52:00,13950.0,69,8,144.35
2011-09-27 14:58:00,14883.0,270,17,213.51
2011-09-27 15:16:00,14824.0,132,5,313.6
2011-09-27 15:17:00,15674.0,649,54,1066.94
2011-09-27 15:31:00,12455.0,323,19,290.5
2011-09-27 15:34:00,16122.0,216,2,134.16000000000003
2011-09-27 15:35:00,15827.0,133,16,237.93
2011-09-27 15:48:00,12681.0,-5,2,-13.45
2011-09-27 16:28:00,16354.0,144,38,366.1
2011-09-27 16:37:00,14397.0,-2,1,-2.5
2011-09-27 16:39:00,14299.0,-1,1,-4.95
2011-09-27 16:45:00,15505.0,-18,1,-14.22
2011-09-27 16:48:00,17002.0,-1,1,-5.95
2011-09-27 17:03:00,17576.0,97,22,226.50000000000003
2011-09-27 17:47:00,17609.0,86,32,213.35000000000002
2011-09-28 08:48:00,14412.0,666,28,462.45000000000005
2011-09-28 09:02:00,17857.0,300,2,585.0
2011-09-28 09:04:00,15358.0,-2,1,-3.3
2011-09-28 09:05:00,17581.0,-21,2,-17.849999999999998
2011-09-28 09:06:00,15194.0,-12,3,-9.31
2011-09-28 09:09:00,13115.0,-1,1,-1.65
2011-09-28 09:15:00,13862.0,264,21,308.4
2011-09-28 09:22:00,13134.0,-4,3,-17.0
2011-09-28 09:40:00,17017.0,700,18,815.04
2011-09-28 09:41:00,15301.0,102,15,273.09999999999997
2011-09-28 09:43:00,15301.0,201,20,445.69000000000005
2011-09-28 09:45:00,14934.0,-1,1,-2.1
2011-09-28 09:57:00,12566.0,-1,1,-4.95
2011-09-28 09:59:00,15804.0,-1,1,-3.95
2011-09-28 10:02:00,13014.0,-6,4,-29.4
2011-09-28 10:09:00,15584.0,75,19,138.03
2011-09-28 10:13:00,15706.0,-3,2,-32.4
2011-09-28 10:14:00,17370.0,130,8,110.11999999999999
2011-09-28 10:15:00,16119.0,172,11,309.47999999999996
2011-09-28 10:15:00,18225.0,-5,2,-11.85
2011-09-28 10:18:00,14109.0,88,9,144.2
2011-09-28 10:27:00,17405.0,228,27,489.7
2011-09-28 10:29:00,13126.0,486,25,308.56
2011-09-28 10:39:00,17088.0,222,22,352.62
2011-09-28 10:42:00,17469.0,172,18,441.8
2011-09-28 10:54:00,13988.0,1076,68,1261.8100000000002
2011-09-28 10:56:00,13397.0,72,9,315.94000000000005
2011-09-28 11:11:00,16681.0,48,1,20.16
2011-09-28 11:13:00,16493.0,-11,3,-4.81
2011-09-28 11:17:00,13089.0,-7,1,-20.650000000000002
2011-09-28 11:19:00,15737.0,-5,3,-11.31
2011-09-28 11:20:00,14395.0,-2,1,-15.9
2011-09-28 11:21:00,18223.0,-1,1,-2.08
2011-09-28 11:22:00,15696.0,-1,1,-4.95
2011-09-28 11:26:00,13515.0,208,24,367.16
2011-09-28 11:38:00,12656.0,268,29,644.75
2011-09-28 11:45:00,13430.0,-7,2,-15.86
2011-09-28 11:48:00,16157.0,44,6,168.32
2011-09-28 11:49:00,16672.0,130,4,415.5
2011-09-28 11:51:00,16626.0,-11,2,-18.15
2011-09-28 11:56:00,13505.0,1225,92,1810.51
2011-09-28 12:04:00,12362.0,267,40,829.99
2011-09-28 12:15:00,15841.0,228,8,307.32000000000005
2011-09-28 12:16:00,13798.0,784,4,522.48
2011-09-28 12:20:00,14911.0,549,68,1297.85
2011-09-28 12:20:00,17611.0,167,20,292.46999999999997
2011-09-28 12:21:00,14911.0,70,4,141.62
2011-09-28 12:22:00,16460.0,191,92,253.26
2011-09-28 12:25:00,18242.0,116,8,312.9200000000001
2011-09-28 12:28:00,13516.0,264,31,474.4099999999999
2011-09-28 12:33:00,15134.0,149,15,282.69
2011-09-28 12:34:00,18109.0,85,22,311.37
2011-09-28 12:36:00,16764.0,75,48,192.24
2011-09-28 12:46:00,14440.0,108,11,373.02
2011-09-28 12:50:00,14911.0,-2,1,-15.9
2011-09-28 12:52:00,13018.0,273,19,282.09000000000003
2011-09-28 12:54:00,14609.0,720,1,115.2
2011-09-28 13:00:00,14606.0,44,32,109.96
2011-09-28 13:00:00,15750.0,214,75,508.07
2011-09-28 13:04:00,13488.0,139,15,338.06
2011-09-28 13:07:00,14978.0,108,38,394.13999999999993
2011-09-28 13:13:00,13139.0,1073,73,1873.6200000000001
2011-09-28 13:17:00,15348.0,84,9,158.04
2011-09-28 13:23:00,16182.0,991,11,1773.65
2011-09-28 13:30:00,12708.0,165,20,367.36999999999995
2011-09-28 13:32:00,14298.0,540,23,741.9000000000001
2011-09-28 13:43:00,18242.0,493,44,1225.49
2011-09-28 14:04:00,12619.0,-2,1,-2.5
2011-09-28 14:10:00,18265.0,87,17,312.96
2011-09-28 14:21:00,16394.0,612,11,308.75999999999993
2011-09-28 14:26:00,16115.0,214,53,361.34
2011-09-28 14:26:00,16321.0,36,2,75.0
2011-09-28 14:38:00,16458.0,128,10,157.66000000000003
2011-09-28 14:42:00,17841.0,-10,4,-15.35
2011-09-28 14:43:00,16332.0,280,41,469.02000000000004
2011-09-28 14:48:00,13901.0,192,15,214.91999999999996
2011-09-28 14:55:00,16321.0,0,4,0.0
2011-09-28 14:56:00,13842.0,404,41,638.66
2011-09-28 14:57:00,14911.0,334,27,530.7700000000001
2011-09-28 14:57:00,16281.0,934,17,2062.0600000000004
2011-09-28 14:58:00,12352.0,52,14,266.25
2011-09-28 15:02:00,16690.0,92,7,139.08
2011-09-28 15:07:00,13924.0,437,39,679.0300000000002
2011-09-28 15:18:00,17950.0,180,32,219.03
2011-09-28 15:21:00,12748.0,1816,141,1313.52
2011-09-28 15:24:00,13321.0,232,2,308.32
2011-09-28 15:31:00,14434.0,92,3,310.79999999999995
2011-09-28 15:32:00,14911.0,59,17,329.75
2011-09-28 15:33:00,14911.0,16,3,50.4
2011-09-28 15:41:00,12393.0,294,25,521.5
2011-09-28 15:42:00,14649.0,315,62,319.08
2011-09-28 15:42:00,15036.0,176,68,219.85999999999999
2011-09-28 15:48:00,14947.0,61,4,112.32
2011-09-28 15:50:00,17841.0,303,148,748.1
2011-09-28 16:04:00,13061.0,107,10,248.61
2011-09-28 16:04:00,16332.0,-8,1,-10.0
2011-09-28 16:07:00,17783.0,301,37,171.05999999999997
2011-09-28 16:17:00,18102.0,620,3,2839.6
2011-09-28 16:35:00,16775.0,68,19,183.53
2011-09-28 16:38:00,15796.0,113,13,311.99
2011-09-28 16:42:00,17513.0,254,6,513.2
2011-09-28 16:45:00,16909.0,436,18,379.14
2011-09-28 16:59:00,16389.0,-12,1,-19.799999999999997
2011-09-29 08:27:00,18235.0,872,51,1046.68
2011-09-29 08:28:00,14952.0,1000,16,2505.84
2011-09-29 08:53:00,13985.0,494,46,1018.2200000000001
2011-09-29 09:03:00,17739.0,120,8,542.16
2011-09-29 09:15:00,15144.0,20,2,141.6
2011-09-29 09:16:00,15144.0,128,10,303.20000000000005
2011-09-29 09:16:00,16929.0,80,5,110.83999999999999
2011-09-29 09:19:00,13741.0,75,14,305.30000000000007
2011-09-29 09:23:00,17894.0,50,33,123.06
2011-09-29 09:37:00,14522.0,10,1,70.8
2011-09-29 09:44:00,14062.0,60,1,424.8
2011-09-29 09:51:00,16650.0,372,24,518.4200000000001
2011-09-29 09:53:00,18192.0,339,45,957.9699999999999
2011-09-29 09:55:00,16011.0,166,17,271.88
2011-09-29 10:10:00,17447.0,350,28,372.47999999999996
2011-09-29 10:19:00,17870.0,77,20,159.79000000000002
2011-09-29 10:20:00,17870.0,-1,1,-4.95
2011-09-29 10:22:00,13694.0,1340,12,2377.0
2011-09-29 10:23:00,12615.0,338,29,576.6499999999999
2011-09-29 10:34:00,17450.0,-3,2,-182.88
2011-09-29 10:45:00,14868.0,182,15,337.7
2011-09-29 10:46:00,14475.0,204,14,303.68
2011-09-29 10:49:00,14834.0,196,19,421.9000000000001
2011-09-29 10:50:00,15030.0,216,4,365.52
2011-09-29 10:52:00,17819.0,40,2,236.39999999999998
2011-09-29 10:55:00,12826.0,133,13,234.00000000000003
2011-09-29 11:29:00,17427.0,34,2,100.8
2011-09-29 11:31:00,15175.0,454,23,224.14000000000004
2011-09-29 11:33:00,17633.0,223,20,355.89
2011-09-29 11:34:00,13725.0,-139,10,-133.15
2011-09-29 11:35:00,16059.0,211,40,403.26
2011-09-29 11:35:00,17450.0,-186,1,-957.9000000000001
2011-09-29 11:39:00,17348.0,704,50,500.46000000000004
2011-09-29 12:00:00,12957.0,441,48,872.23
2011-09-29 12:01:00,12957.0,24,4,53.2
2011-09-29 12:11:00,17930.0,285,5,296.46
2011-09-29 12:12:00,12372.0,202,13,383.12
2011-09-29 12:15:00,14188.0,201,12,334.5
2011-09-29 12:16:00,14524.0,28,13,191.11000000000004
2011-09-29 12:23:00,14527.0,35,18,160.7
2011-09-29 12:24:00,13881.0,112,10,325.5
2011-09-29 12:31:00,14680.0,891,18,2163.95
2011-09-29 12:34:00,14524.0,120,28,411.54999999999995
2011-09-29 12:38:00,14680.0,-739,26,-1146.07
2011-09-29 12:39:00,12839.0,205,20,278.65999999999997
2011-09-29 12:39:00,13960.0,40,4,128.1
2011-09-29 12:39:00,14524.0,79,18,100.4
2011-09-29 12:43:00,18198.0,176,19,376.64
2011-09-29 12:49:00,14680.0,-200,3,-476.0
2011-09-29 13:03:00,15712.0,24,1,99.60000000000001
2011-09-29 13:04:00,17528.0,494,85,779.36
2011-09-29 13:11:00,15356.0,194,54,336.82
2011-09-29 13:13:00,16361.0,206,43,334.94
2011-09-29 13:17:00,13354.0,604,51,743.5300000000001
2011-09-29 13:17:00,13886.0,126,16,243.56
2011-09-29 13:20:00,12619.0,-1,1,-1.25
2011-09-29 13:21:00,13647.0,218,27,472.04
2011-09-29 13:22:00,15050.0,901,57,1293.1799999999998
2011-09-29 13:23:00,13503.0,248,17,216.85000000000002
2011-09-29 13:29:00,14691.0,133,15,423.59000000000003
2011-09-29 13:29:00,16156.0,-12,1,-19.799999999999997
2011-09-29 13:30:00,14691.0,10,1,70.8
2011-09-29 13:31:00,14681.0,16,1,60.0
2011-09-29 13:35:00,15370.0,187,23,525.79
2011-09-29 13:38:00,16653.0,709,67,1117.8600000000001
2011-09-29 13:38:00,16818.0,524,39,693.3399999999999
2011-09-29 13:39:00,16574.0,416,28,451.43999999999994
2011-09-29 13:44:00,15050.0,-36,1,-15.12
2011-09-29 13:45:00,15050.0,24,1,30.0
2011-09-29 13:45:00,17528.0,274,37,327.71999999999997
2011-09-29 13:56:00,14948.0,116,10,195.04000000000002
2011-09-29 14:08:00,15452.0,86,9,166.07999999999998
2011-09-29 14:11:00,15955.0,380,32,477.14
2011-09-29 14:12:00,15955.0,12,1,25.200000000000003
2011-09-29 14:38:00,12937.0,253,32,398.21000000000004
2011-09-29 14:40:00,17373.0,90,11,146.22
2011-09-29 14:46:00,17220.0,253,70,325.72999999999996
2011-09-29 14:50:00,16589.0,212,18,244.56
2011-09-29 14:50:00,17306.0,874,5,506.18000000000006
2011-09-29 14:52:00,14239.0,100,14,338.50000000000006
2011-09-29 15:04:00,14696.0,353,20,319.86999999999995
2011-09-29 15:25:00,12458.0,236,19,505.47999999999996
2011-09-29 15:26:00,17724.0,110,19,418.70000000000005
2011-09-29 15:29:00,14305.0,507,42,810.51
2011-09-29 15:31:00,12728.0,163,13,219.02
2011-09-29 15:32:00,13576.0,176,8,502.44000000000005
2011-09-29 15:40:00,13759.0,267,24,560.41
2011-09-29 15:52:00,14681.0,12,1,45.0
2011-09-29 15:57:00,17813.0,67,57,306.61
2011-09-29 15:58:00,12709.0,321,23,824.8300000000002
2011-09-29 16:38:00,12718.0,203,19,238.25
2011-09-29 16:41:00,14709.0,160,14,311.29999999999995
2011-09-29 16:42:00,15933.0,271,23,316.4599999999999
2011-09-29 16:44:00,18204.0,288,62,626.3800000000001
2011-09-29 16:48:00,17218.0,195,17,278.65000000000003
2011-09-29 16:51:00,15062.0,222,12,173.82
2011-09-29 16:52:00,12598.0,288,18,361.76
2011-09-29 16:53:00,16779.0,411,21,891.5500000000001
2011-09-29 17:16:00,13131.0,153,17,447.29999999999995
2011-09-29 17:27:00,16233.0,84,13,210.17999999999998
2011-09-29 17:33:00,17905.0,125,1,181.25
2011-09-29 17:34:00,15949.0,168,12,237.04000000000002
2011-09-29 17:36:00,17015.0,1153,74,1045.4799999999998
2011-09-29 17:52:00,12703.0,164,21,283.55
2011-09-29 17:53:00,17572.0,15,2,30.75
2011-09-29 18:13:00,13364.0,71,10,134.96
2011-09-29 18:18:00,14409.0,70,8,115.72
2011-09-29 18:30:00,16268.0,533,45,667.6500000000001
2011-09-29 18:51:00,17552.0,565,35,615.39
2011-09-29 18:53:00,15114.0,466,27,376.02
2011-09-29 19:30:00,15984.0,146,3,243.2
2011-09-30 07:36:00,14156.0,2720,27,5867.08
2011-09-30 08:14:00,14655.0,239,13,400.60999999999996
2011-09-30 08:18:00,15187.0,162,12,194.17999999999998
2011-09-30 08:19:00,15187.0,84,3,302.99999999999994
2011-09-30 09:05:00,18053.0,302,20,300.0200000000001
2011-09-30 09:20:00,13575.0,154,16,258.46
2011-09-30 09:20:00,14916.0,306,19,301.21999999999997
2011-09-30 09:22:00,13813.0,177,17,281.94000000000005
2011-09-30 09:25:00,12676.0,109,7,151.68
2011-09-30 09:38:00,15602.0,428,16,402.24
2011-09-30 09:39:00,15321.0,554,48,1238.54
2011-09-30 09:40:00,15321.0,82,9,350.3
2011-09-30 09:45:00,17725.0,172,16,333.96
2011-09-30 10:04:00,12822.0,126,9,257.98
2011-09-30 10:08:00,18041.0,108,23,356.75
2011-09-30 10:18:00,16101.0,757,76,1290.6999999999998
2011-09-30 10:19:00,13089.0,370,40,712.0600000000001
2011-09-30 10:20:00,14911.0,386,19,272.15999999999997
2011-09-30 10:25:00,17450.0,40,2,320.0
2011-09-30 10:27:00,17450.0,350,9,2800.0
2011-09-30 10:40:00,15061.0,-36,1,-59.4
2011-09-30 10:40:00,15611.0,1,1,6.0
2011-09-30 10:42:00,16240.0,-2,2,-6.17
2011-09-30 10:44:00,15565.0,28,4,88.8
2011-09-30 10:44:00,18217.0,268,19,317.9
2011-09-30 10:45:00,13263.0,565,69,499.48999999999995
2011-09-30 10:46:00,12940.0,-4,3,-22.3
2011-09-30 10:48:00,14422.0,1286,61,1285.9800000000002
2011-09-30 10:52:00,13954.0,49,13,227.41
2011-09-30 11:18:00,13092.0,184,4,38.08
2011-09-30 11:41:00,14688.0,137,8,234.73000000000002
2011-09-30 11:45:00,14226.0,87,12,185.76999999999998
2011-09-30 11:46:00,15593.0,60,5,199.8
2011-09-30 11:54:00,13972.0,145,6,44.35
2011-09-30 11:55:00,18229.0,130,12,313.8
2011-09-30 11:56:00,17949.0,384,1,2496.0
2011-09-30 11:57:00,17949.0,1200,1,1272.0
2011-09-30 11:58:00,17949.0,1000,1,720.0
2011-09-30 12:03:00,13095.0,144,6,74.4
2011-09-30 12:03:00,13764.0,342,70,576.1300000000001
2011-09-30 12:06:00,12731.0,710,26,1192.5
2011-09-30 12:12:00,17961.0,1,1,3.25
2011-09-30 12:19:00,12748.0,192,21,381.8699999999999
2011-09-30 12:24:00,14164.0,200,1,358.0
2011-09-30 12:30:00,15287.0,176,15,340.98
2011-09-30 12:30:00,16133.0,165,13,312.20000000000005
2011-09-30 12:35:00,16729.0,364,49,454.3299999999999
2011-09-30 12:36:00,17376.0,51,11,97.35
2011-09-30 12:40:00,15150.0,-25,1,-10.5
2011-09-30 12:40:00,16013.0,288,2,669.6
2011-09-30 12:44:00,16523.0,-3,1,-4.949999999999999
2011-09-30 12:44:00,17675.0,396,46,1025.78
2011-09-30 12:45:00,17675.0,12,1,25.200000000000003
2011-09-30 12:47:00,17405.0,-12,7,-33.96
2011-09-30 12:50:00,13426.0,-20,1,-83.0
2011-09-30 12:50:00,14911.0,-24,12,-84.19999999999999
2011-09-30 12:51:00,13426.0,-1,1,-7.62
2011-09-30 12:52:00,13320.0,-12,1,-15.0
2011-09-30 12:54:00,17506.0,-3,2,-7.91
2011-09-30 12:57:00,14194.0,-3,3,-3.75
2011-09-30 12:58:00,12583.0,175,14,327.23
2011-09-30 13:06:00,12694.0,186,17,430.16999999999996
2011-09-30 13:09:00,12748.0,327,33,1132.5500000000002
2011-09-30 13:15:00,15172.0,387,23,361.21000000000004
2011-09-30 13:21:00,15611.0,26,5,142.7
2011-09-30 13:28:00,13347.0,205,8,341.36
2011-09-30 13:31:00,15903.0,600,12,1568.4
2011-09-30 13:34:00,15034.0,-5,4,-17.95
2011-09-30 13:40:00,15034.0,338,101,634.0300000000001
2011-09-30 13:46:00,14911.0,19,4,116.3
2011-09-30 13:54:00,17757.0,181,52,253.78
2011-09-30 14:06:00,15185.0,666,21,310.62
2011-09-30 14:07:00,15411.0,251,33,609.05
2011-09-30 14:41:00,15834.0,284,77,441.93
2011-09-30 14:48:00,14911.0,-1,1,-7.5
2011-09-30 14:55:00,16404.0,157,23,443.05000000000007
2011-09-30 14:59:00,14503.0,560,45,687.3800000000001
2011-09-30 15:02:00,13021.0,157,16,441.61
2011-09-30 15:03:00,13021.0,12,1,25.200000000000003
2011-09-30 15:04:00,15867.0,118,26,357.71000000000004
2011-09-30 15:14:00,17227.0,111,10,139.45
2011-09-30 15:17:00,18008.0,14,2,8.28
2011-09-30 15:33:00,12842.0,390,20,808.26
2011-09-30 15:52:00,16613.0,293,30,618.5900000000001
2011-10-01 09:11:00,12539.0,643,93,1715.8499999999997
2011-10-01 09:44:00,16350.0,196,22,376.69999999999993
2011-10-01 09:48:00,12500.0,243,5,344.93999999999994
2011-10-01 09:55:00,18171.0,81,15,240.45000000000002
2011-10-01 09:56:00,16279.0,-2,2,-12.9
2011-10-01 09:58:00,12415.0,96,1,81.6
2011-10-01 10:32:00,13004.0,260,23,326.78
2011-10-01 10:35:00,12524.0,392,16,337.39
2011-10-01 10:35:00,15100.0,16,1,175.2
2011-10-01 10:44:00,16422.0,40,1,102.0
2011-10-01 10:58:00,17811.0,83,46,185.97
2011-10-01 11:09:00,16850.0,249,19,332.41
2011-10-01 11:22:00,15039.0,246,42,646.54
2011-10-01 11:35:00,14321.0,645,29,326.82
2011-10-01 11:38:00,15326.0,386,29,311.7099999999999
2011-10-01 11:59:00,17849.0,19,8,217.75
2011-10-01 12:02:00,13672.0,-19,3,-62.13
2011-10-01 12:03:00,14229.0,195,20,456.96999999999997
2011-10-01 12:04:00,17381.0,200,1,212.0
2011-10-01 12:28:00,13107.0,468,21,566.84
